"combined_bucket","amount_percentile_bin","score_percentile_bin","min_amount","max_amount","min_score","max_score","total_transactions","fraud_transactions","fraud_percentage"
9139,92,39,274.40000,305.10000,"189","194",2498,1,0.04
9140,92,40,274.41000,305.00000,"195","200",2426,7,0.29
9141,92,41,274.40000,305.10000,"201","206",2581,9,0.35
9142,92,42,274.47000,305.10000,"207","212",2232,3,0.13
9143,92,43,274.40000,305.05000,"212","217",2253,3,0.13
9144,92,44,274.40000,305.10000,"217","223",2486,4,0.16
9145,92,45,274.40000,305.09000,"223","230",2744,4,0.15
9146,92,46,274.40000,305.10000,"230","236",2764,8,0.29
9147,92,47,274.50000,305.10000,"237","242",2413,7,0.29
9148,92,48,274.40000,305.10000,"243","248",2371,4,0.17
9149,92,49,274.42000,305.10000,"249","254",2614,2,0.08
9150,92,50,274.42000,305.08000,"255","260",2581,5,0.19
9151,92,51,274.42000,305.10000,"261","266",2542,6,0.24
9152,92,52,274.40000,305.06000,"267","273",2943,8,0.27
9153,92,53,274.40000,305.10000,"273","280",2964,9,0.30
9154,92,54,274.41000,305.10000,"281","286",2417,5,0.21
9155,92,55,274.41000,305.10000,"287","294",3247,11,0.34
9156,92,56,274.41000,305.10000,"295","300",2372,14,0.59
9157,92,57,274.40000,305.10000,"301","306",2665,8,0.30
9158,92,58,274.40000,305.10000,"307","314",3464,9,0.26
9159,92,59,274.41000,305.10000,"315","320",2514,9,0.36
9160,92,60,274.40000,305.10000,"321","328",3279,9,0.27
9161,92,61,274.40000,305.10000,"329","336",3156,8,0.25
9162,92,62,274.42000,305.09000,"336","343",2624,10,0.38
9163,92,63,274.42000,305.10000,"343","350",3198,4,0.13
9164,92,64,274.41000,305.10000,"351","358",3536,15,0.42
9165,92,65,274.41000,305.10000,"359","366",3491,15,0.43
9166,92,66,274.40000,305.10000,"367","374",3043,10,0.33
9167,92,67,274.45000,305.10000,"374","382",3475,12,0.35
9168,92,68,274.41000,305.10000,"383","390",3195,9,0.28
9169,92,69,274.40000,305.10000,"391","399",3375,5,0.15
9170,92,70,274.40000,305.10000,"399","408",3986,17,0.43
9171,92,71,274.40000,305.06000,"409","417",3530,6,0.17
9172,92,72,274.41000,305.10000,"417","426",3720,10,0.27
9173,92,73,274.41000,305.10000,"427","438",4291,14,0.33
9174,92,74,274.41000,305.10000,"438","448",4106,36,0.88
9175,92,75,274.41000,305.10000,"449","458",4017,29,0.72
9176,92,76,274.40000,305.10000,"459","470",4692,23,0.49
9177,92,77,274.40000,305.10000,"470","481",4230,15,0.35
9178,92,78,274.40000,305.10000,"481","494",4684,22,0.47
9179,92,79,274.40000,305.10000,"494","506",4111,20,0.49
9180,92,80,274.40000,305.10000,"507","521",4730,20,0.42
9181,92,81,274.41000,305.10000,"521","536",5051,17,0.34
9182,92,82,274.41000,305.10000,"537","552",4954,29,0.59
9183,92,83,274.40000,305.07000,"552","563",4964,34,0.68
9184,92,84,274.40000,305.10000,"563","576",5696,32,0.56
9185,92,85,274.40000,305.10000,"577","590",5295,34,0.64
9186,92,86,274.40000,305.10000,"590","604",5434,33,0.61
9187,92,87,274.40000,305.10000,"605","618",5611,38,0.68
9188,92,88,274.40000,305.07000,"619","634",5925,43,0.73
9189,92,89,274.40000,305.10000,"635","651",6180,45,0.73
9190,92,90,274.41000,305.10000,"651","664",6640,49,0.74
9191,92,91,274.40000,305.10000,"665","679",6682,70,1.05
9192,92,92,274.43000,305.10000,"679","696",7346,67,0.91
9193,92,93,274.40000,305.10000,"696","713",7541,75,0.99
9194,92,94,274.40000,305.08000,"713","733",7906,74,0.94
9195,92,95,274.40000,305.10000,"733","753",8224,87,1.06
9196,92,96,274.40000,305.10000,"753","769",8435,83,0.98
9197,92,97,274.40000,305.10000,"769","789",8921,123,1.38
9198,92,98,274.40000,305.10000,"789","811",9342,134,1.43
9199,92,99,274.40000,305.08000,"811","838",9679,183,1.89
9200,92,100,274.42000,305.08000,"839","999",10785,237,2.20
9201,93,1,305.21000,352.97000,"003","018",1273,0,0.00
9202,93,2,305.13000,353.00000,"019","026",1987,0,0.00
9203,93,3,305.12000,352.98000,"027","032",2561,1,0.04
9204,93,4,305.12000,352.97000,"033","036",2294,1,0.04
9205,93,5,305.13000,352.99000,"037","040",2785,1,0.04
9206,93,6,305.12000,353.00000,"041","044",2942,0,0.00
9207,93,7,305.13000,353.00000,"045","048",3188,2,0.06
9208,93,8,305.11000,353.00000,"049","051",2046,3,0.15
9209,93,9,305.10000,352.94000,"051","055",2407,2,0.08
9210,93,10,305.15000,352.99000,"055","058",2378,1,0.04
9211,93,11,305.10000,353.00000,"059","062",2830,1,0.04
9212,93,12,305.10000,352.99000,"063","066",2738,6,0.22
9213,93,13,305.10000,352.99000,"067","070",2389,1,0.04
9214,93,14,305.13000,352.99000,"070","072",1771,0,0.00
9215,93,15,305.12000,352.99000,"073","076",2820,3,0.11
9216,93,16,305.12000,353.00000,"077","079",2006,2,0.10
9217,93,17,305.10000,353.00000,"079","082",2169,1,0.05
9218,93,18,305.16000,352.99000,"083","086",2773,6,0.22
9219,93,19,305.10000,352.99000,"087","088",1412,1,0.07
9220,93,20,305.12000,352.98000,"089","092",2825,1,0.04
9221,93,21,305.10000,352.99000,"093","096",2842,3,0.11
9222,93,22,305.11000,353.00000,"097","098",1347,1,0.07
9223,93,23,305.10000,352.99000,"099","104",2857,0,0.00
9224,93,24,305.12000,352.93000,"104","108",1843,2,0.11
9225,93,25,305.10000,352.97000,"109","114",2549,1,0.04
9226,93,26,305.10000,353.00000,"115","120",2454,3,0.12
9227,93,27,305.12000,352.98000,"121","126",2222,1,0.05
9228,93,28,305.10000,352.99000,"126","130",1969,2,0.10
9229,93,29,305.10000,352.94000,"131","136",2432,1,0.04
9230,93,30,305.10000,352.95000,"137","142",2361,4,0.17
9231,93,31,305.12000,352.99000,"143","148",2406,3,0.12
9232,93,32,305.10000,352.98000,"149","154",2535,6,0.24
9233,93,33,305.12000,352.90000,"155","159",2006,1,0.05
9234,93,34,305.10000,352.97000,"159","164",2316,2,0.09
9235,93,35,305.10000,352.96000,"165","170",2462,3,0.12
9236,93,36,305.11000,353.00000,"171","176",2466,4,0.16
9237,93,37,305.10000,352.99000,"177","182",2570,6,0.23
9238,93,38,305.11000,352.99000,"183","188",2464,3,0.12
9239,93,39,305.10000,352.99000,"189","194",2437,3,0.12
9240,93,40,305.10000,352.98000,"195","200",2410,7,0.29
9241,93,41,305.10000,352.99000,"201","206",2586,4,0.15
9242,93,42,305.10000,352.90000,"207","212",2170,5,0.23
9243,93,43,305.10000,352.98000,"212","217",2298,6,0.26
9244,93,44,305.10000,353.00000,"217","223",2510,16,0.64
9245,93,45,305.10000,353.00000,"223","230",2760,9,0.33
9246,93,46,305.10000,352.99000,"230","236",2656,7,0.26
9247,93,47,305.10000,352.94000,"237","242",2372,6,0.25
9248,93,48,305.10000,352.95000,"243","248",2449,2,0.08
9249,93,49,305.10000,352.99000,"249","254",2600,3,0.12
9250,93,50,305.10000,353.00000,"255","260",2597,6,0.23
9251,93,51,305.10000,352.95000,"261","266",2564,14,0.55
9252,93,52,305.10000,352.92000,"267","273",3037,10,0.33
9253,93,53,305.10000,352.95000,"273","280",2942,3,0.10
9254,93,54,305.10000,352.96000,"281","286",2532,7,0.28
9255,93,55,305.10000,352.98000,"287","294",3254,12,0.37
9256,93,56,305.10000,352.99000,"295","300",2452,6,0.24
9257,93,57,305.10000,352.95000,"301","306",2626,3,0.11
9258,93,58,305.10000,352.98000,"307","314",3442,9,0.26
9259,93,59,305.11000,353.00000,"315","320",2557,10,0.39
9260,93,60,305.10000,353.00000,"321","328",3312,11,0.33
9261,93,61,305.10000,352.99000,"329","336",3067,11,0.36
9262,93,62,305.10000,352.96000,"336","343",2670,8,0.30
9263,93,63,305.10000,352.97000,"343","350",3039,9,0.30
9264,93,64,305.10000,352.96000,"351","358",3451,9,0.26
9265,93,65,305.10000,353.00000,"359","366",3489,6,0.17
9266,93,66,305.10000,353.00000,"367","374",3187,8,0.25
9267,93,67,305.10000,353.00000,"374","382",3582,13,0.36
9268,93,68,305.10000,353.00000,"383","390",3209,14,0.44
9269,93,69,305.10000,352.99000,"391","399",3358,7,0.21
9270,93,70,305.10000,353.00000,"399","408",3934,15,0.38
9271,93,71,305.10000,353.00000,"409","417",3617,14,0.39
9272,93,72,305.10000,352.98000,"417","426",3574,15,0.42
9273,93,73,305.10000,352.95000,"427","438",4274,22,0.51
9274,93,74,305.10000,353.00000,"438","448",4097,14,0.34
9275,93,75,305.10000,353.00000,"449","458",3994,9,0.23
9276,93,76,305.10000,352.97000,"459","470",4655,16,0.34
9277,93,77,305.10000,353.00000,"470","481",4173,10,0.24
9278,93,78,305.10000,353.00000,"481","494",4649,28,0.60
9279,93,79,305.10000,353.00000,"494","506",4260,20,0.47
9280,93,80,305.10000,352.94000,"507","521",5011,21,0.42
9281,93,81,305.10000,353.00000,"521","536",5196,35,0.67
9282,93,82,305.10000,352.99000,"537","552",5077,37,0.73
9283,93,83,305.10000,352.99000,"552","563",5026,28,0.56
9284,93,84,305.10000,353.00000,"563","576",5663,20,0.35
9285,93,85,305.10000,352.99000,"577","590",5479,24,0.44
9286,93,86,305.10000,352.98000,"590","604",5870,29,0.49
9287,93,87,305.11000,352.99000,"605","618",5529,46,0.83
9288,93,88,305.10000,353.00000,"619","634",5995,48,0.80
9289,93,89,305.10000,353.00000,"635","651",6190,51,0.82
9290,93,90,305.10000,352.99000,"651","664",6689,52,0.78
9291,93,91,305.10000,353.00000,"665","679",6690,52,0.78
9292,93,92,305.10000,353.00000,"679","696",7382,58,0.79
9293,93,93,305.10000,352.99000,"696","713",7387,85,1.15
9294,93,94,305.10000,352.98000,"713","733",7914,82,1.04
9295,93,95,305.12000,352.99000,"733","753",8070,92,1.14
9296,93,96,305.10000,352.99000,"753","769",8317,101,1.21
9297,93,97,305.10000,352.99000,"769","789",8557,139,1.62
9298,93,98,305.10000,353.00000,"789","811",8702,161,1.85
9299,93,99,305.10000,353.00000,"811","838",9006,158,1.75
9300,93,100,305.11000,352.99000,"839","999",10498,224,2.13
9301,94,1,354.22000,411.13000,"003","018",1034,0,0.00
9302,94,2,353.01000,411.06000,"019","026",1850,0,0.00
9303,94,3,353.03000,411.12000,"027","032",2442,0,0.00
9304,94,4,353.00000,411.10000,"033","036",2173,0,0.00
9305,94,5,353.00000,411.10000,"037","040",2508,0,0.00
9306,94,6,353.00000,411.11000,"041","044",2668,1,0.04
9307,94,7,353.00000,411.05000,"045","048",3039,3,0.10
9308,94,8,353.03000,411.09000,"049","051",1963,1,0.05
9309,94,9,353.01000,411.13000,"051","055",2138,1,0.05
9310,94,10,353.09000,411.13000,"055","058",2286,2,0.09
9311,94,11,353.00000,411.10000,"059","062",2525,3,0.12
9312,94,12,353.05000,411.14000,"063","066",2529,1,0.04
9313,94,13,353.00000,411.12000,"067","070",2241,3,0.13
9314,94,14,353.00000,411.14000,"070","072",1597,2,0.13
9315,94,15,353.00000,411.08000,"073","076",2614,1,0.04
9316,94,16,353.00000,411.05000,"077","079",1944,1,0.05
9317,94,17,353.00000,411.12000,"079","082",1942,1,0.05
9318,94,18,353.00000,411.13000,"083","086",2676,3,0.11
9319,94,19,353.10000,411.10000,"087","088",1319,0,0.00
9320,94,20,353.00000,411.10000,"089","092",2607,5,0.19
9321,94,21,353.00000,411.00000,"093","096",2571,2,0.08
9322,94,22,353.00000,411.11000,"097","098",1203,1,0.08
9323,94,23,353.02000,411.08000,"099","104",2631,2,0.08
9324,94,24,353.00000,411.01000,"104","108",1700,9,0.53
9325,94,25,353.02000,411.13000,"109","114",2275,1,0.04
9326,94,26,353.00000,411.12000,"115","120",2434,2,0.08
9327,94,27,353.00000,411.04000,"121","126",2102,3,0.14
9328,94,28,353.06000,411.06000,"126","130",1778,2,0.11
9329,94,29,353.00000,411.06000,"131","136",2309,4,0.17
9330,94,30,353.00000,411.12000,"137","142",2231,2,0.09
9331,94,31,353.03000,411.02000,"143","148",2167,0,0.00
9332,94,32,353.06000,411.03000,"149","154",2343,4,0.17
9333,94,33,353.00000,411.04000,"155","159",1795,5,0.28
9334,94,34,353.00000,411.14000,"159","164",2159,4,0.19
9335,94,35,353.00000,411.14000,"165","170",2412,8,0.33
9336,94,36,353.00000,411.13000,"171","176",2399,3,0.13
9337,94,37,353.00000,411.00000,"177","182",2371,2,0.08
9338,94,38,353.00000,411.11000,"183","188",2324,3,0.13
9339,94,39,353.00000,411.10000,"189","194",2227,4,0.18
9340,94,40,353.00000,411.12000,"195","200",2328,5,0.21
9341,94,41,353.05000,411.06000,"201","206",2334,3,0.13
9342,94,42,353.03000,411.13000,"207","212",2079,1,0.05
9343,94,43,353.00000,411.14000,"212","217",2106,4,0.19
9344,94,44,353.01000,411.04000,"217","223",2441,7,0.29
9345,94,45,353.00000,411.09000,"223","230",2643,3,0.11
9346,94,46,353.01000,411.05000,"230","236",2571,4,0.16
9347,94,47,353.00000,411.11000,"237","242",2224,4,0.18
9348,94,48,353.00000,411.12000,"243","248",2327,4,0.17
9349,94,49,353.00000,411.09000,"249","254",2419,10,0.41
9350,94,50,353.04000,411.10000,"255","260",2487,5,0.20
9351,94,51,353.00000,411.10000,"261","266",2421,4,0.17
9352,94,52,353.00000,411.13000,"267","273",2700,4,0.15
9353,94,53,353.00000,411.12000,"273","280",2819,8,0.28
9354,94,54,353.00000,411.13000,"281","286",2293,5,0.22
9355,94,55,353.00000,411.12000,"287","294",3098,7,0.23
9356,94,56,353.00000,411.12000,"295","300",2304,9,0.39
9357,94,57,353.00000,411.10000,"301","306",2505,8,0.32
9358,94,58,353.00000,411.13000,"307","314",3211,7,0.22
9359,94,59,353.02000,411.11000,"315","320",2468,10,0.41
9360,94,60,353.00000,411.00000,"321","328",3125,7,0.22
9361,94,61,353.00000,411.13000,"329","336",2982,16,0.54
9362,94,62,353.00000,411.00000,"336","343",2387,8,0.34
9363,94,63,353.00000,411.12000,"343","350",2992,10,0.33
9364,94,64,353.00000,411.11000,"351","358",3433,9,0.26
9365,94,65,353.00000,411.12000,"359","366",3304,8,0.24
9366,94,66,353.00000,411.06000,"367","374",3057,15,0.49
9367,94,67,353.00000,411.12000,"374","382",3459,10,0.29
9368,94,68,353.00000,411.07000,"383","390",3100,11,0.35
9369,94,69,353.03000,411.09000,"391","399",3207,13,0.41
9370,94,70,353.00000,411.08000,"399","408",3791,13,0.34
9371,94,71,353.00000,411.12000,"409","417",3472,6,0.17
9372,94,72,353.00000,411.06000,"417","426",3538,16,0.45
9373,94,73,353.00000,411.13000,"427","438",4105,10,0.24
9374,94,74,353.00000,411.11000,"438","448",4044,13,0.32
9375,94,75,353.00000,411.11000,"449","458",3807,14,0.37
9376,94,76,353.00000,411.11000,"459","470",4593,21,0.46
9377,94,77,353.00000,411.13000,"470","481",4186,20,0.48
9378,94,78,353.00000,411.13000,"481","494",4932,29,0.59
9379,94,79,353.00000,411.02000,"494","506",4241,22,0.52
9380,94,80,353.00000,411.12000,"507","521",5018,30,0.60
9381,94,81,353.00000,411.10000,"521","536",5156,24,0.47
9382,94,82,353.00000,411.07000,"537","552",5211,31,0.59
9383,94,83,353.00000,411.09000,"552","563",5211,25,0.48
9384,94,84,353.00000,411.12000,"563","576",6011,38,0.63
9385,94,85,353.00000,411.14000,"577","590",5681,41,0.72
9386,94,86,353.01000,411.14000,"590","604",6096,32,0.52
9387,94,87,353.00000,411.10000,"605","618",5779,48,0.83
9388,94,88,353.00000,411.11000,"619","634",6197,38,0.61
9389,94,89,353.00000,411.13000,"635","651",6554,53,0.81
9390,94,90,353.00000,411.14000,"651","664",7085,65,0.92
9391,94,91,353.00000,411.13000,"665","679",7242,54,0.75
9392,94,92,353.00000,411.14000,"679","696",7940,96,1.21
9393,94,93,353.00000,411.11000,"696","713",8014,83,1.04
9394,94,94,353.00000,411.12000,"713","733",8569,75,0.88
9395,94,95,353.00000,411.14000,"733","753",8772,101,1.15
9396,94,96,353.00000,411.13000,"753","769",9202,121,1.31
9397,94,97,353.00000,411.12000,"769","789",9461,130,1.37
9398,94,98,353.00000,411.09000,"789","811",9911,169,1.71
9399,94,99,353.00000,411.12000,"811","838",10793,204,1.89
9400,94,100,353.00000,411.13000,"839","999",11823,252,2.13
9401,95,1,411.20000,500.00000,"003","018",621,0,0.00
9402,95,2,411.18000,500.00000,"019","026",1332,0,0.00
9403,95,3,411.14000,500.00000,"027","032",1984,2,0.10
9404,95,4,411.22000,500.00000,"033","036",1791,0,0.00
9405,95,5,411.29000,500.00000,"037","040",2256,3,0.13
9406,95,6,411.16000,500.00000,"041","044",2467,2,0.08
9407,95,7,411.20000,500.00000,"045","048",2701,3,0.11
9408,95,8,411.18000,500.00000,"049","051",1694,2,0.12
9409,95,9,411.20000,500.00000,"051","055",1912,3,0.16
9410,95,10,411.14000,500.00000,"055","058",2028,2,0.10
9411,95,11,411.18000,500.00000,"059","062",2343,7,0.30
9412,95,12,411.15000,500.00000,"063","066",2321,0,0.00
9413,95,13,411.30000,500.00000,"067","070",1922,1,0.05
9414,95,14,411.14000,500.00000,"070","072",1474,1,0.07
9415,95,15,411.20000,500.00000,"073","076",2318,1,0.04
9416,95,16,411.31000,500.00000,"077","079",1854,1,0.05
9417,95,17,411.20000,500.00000,"079","082",1789,3,0.17
9418,95,18,411.21000,500.00000,"083","086",2461,1,0.04
9419,95,19,411.28000,500.00000,"087","088",1154,7,0.61
9420,95,20,411.19000,500.00000,"089","092",2379,1,0.04
9421,95,21,411.25000,500.00000,"093","096",2367,1,0.04
9422,95,22,411.16000,500.00000,"097","098",1226,0,0.00
9423,95,23,411.21000,500.00000,"099","104",2377,1,0.04
9424,95,24,411.16000,500.00000,"104","108",1568,1,0.06
9425,95,25,411.21000,500.00000,"109","114",2194,1,0.05
9426,95,26,411.24000,500.00000,"115","120",2215,4,0.18
9427,95,27,411.15000,500.00000,"121","126",1977,2,0.10
9428,95,28,411.18000,500.00000,"126","130",1666,2,0.12
9429,95,29,411.22000,500.00000,"131","136",2187,13,0.59
9430,95,30,411.15000,500.00000,"137","142",2141,2,0.09
9431,95,31,411.18000,500.00000,"143","148",2028,1,0.05
9432,95,32,411.20000,500.00000,"149","154",2344,3,0.13
9433,95,33,411.43000,500.00000,"155","159",1695,2,0.12
9434,95,34,411.18000,500.00000,"159","164",2132,3,0.14
9435,95,35,411.25000,500.00000,"165","170",2232,3,0.13
9436,95,36,411.19000,500.00000,"171","176",2251,4,0.18
9437,95,37,411.20000,500.00000,"177","182",2260,6,0.27
9438,95,38,411.16000,500.00000,"183","188",2280,2,0.09
9439,95,39,411.20000,500.00000,"189","194",2293,5,0.22
9440,95,40,411.19000,500.00000,"195","200",2251,11,0.49
9441,95,41,411.17000,500.00000,"201","206",2387,6,0.25
9442,95,42,411.17000,500.00000,"207","212",1977,4,0.20
9443,95,43,411.16000,500.00000,"212","217",2035,2,0.10
9444,95,44,411.15000,500.00000,"217","223",2398,3,0.13
9445,95,45,411.15000,500.00000,"223","230",2595,9,0.35
9446,95,46,411.18000,500.00000,"230","236",2529,4,0.16
9447,95,47,411.21000,500.00000,"237","242",2251,7,0.31
9448,95,48,411.16000,500.00000,"243","248",2247,3,0.13
9449,95,49,411.20000,500.00000,"249","254",2511,19,0.76
9450,95,50,411.26000,500.00000,"255","260",2353,10,0.42
9451,95,51,411.18000,500.00000,"261","266",2506,8,0.32
9452,95,52,411.18000,500.00000,"267","273",2756,2,0.07
9453,95,53,411.17000,500.00000,"273","280",2753,8,0.29
9454,95,54,411.14000,500.00000,"281","286",2376,5,0.21
9455,95,55,411.16000,500.00000,"287","294",3286,8,0.24
9456,95,56,411.20000,500.00000,"295","300",2333,6,0.26
9457,95,57,411.15000,500.00000,"301","306",2496,10,0.40
9458,95,58,411.14000,500.00000,"307","314",3316,13,0.39
9459,95,59,411.20000,500.00000,"315","320",2574,6,0.23
9460,95,60,411.19000,500.00000,"321","328",3289,10,0.30
9461,95,61,411.20000,500.00000,"329","336",2968,5,0.17
9462,95,62,411.16000,500.00000,"336","343",2611,6,0.23
9463,95,63,411.15000,500.00000,"343","350",3163,16,0.51
9464,95,64,411.18000,500.00000,"351","358",3506,6,0.17
9465,95,65,411.15000,500.00000,"359","366",3404,5,0.15
9466,95,66,411.17000,500.00000,"367","374",3113,9,0.29
9467,95,67,411.18000,500.00000,"374","382",3496,12,0.34
9468,95,68,411.18000,500.00000,"383","390",3118,8,0.26
9469,95,69,411.18000,500.00000,"391","399",3332,15,0.45
9470,95,70,411.17000,500.00000,"399","408",3902,16,0.41
9471,95,71,411.14000,500.00000,"409","417",3478,12,0.35
9472,95,72,411.20000,500.00000,"417","426",3512,16,0.46
9473,95,73,411.14000,500.00000,"427","438",4173,26,0.62
9474,95,74,411.18000,500.00000,"438","448",4050,17,0.42
9475,95,75,411.14000,500.00000,"449","458",3845,12,0.31
9476,95,76,411.14000,500.00000,"459","470",4607,11,0.24
9477,95,77,411.19000,500.00000,"470","481",4271,17,0.40
9478,95,78,411.16000,500.00000,"481","494",4941,26,0.53
9479,95,79,411.31000,500.00000,"494","506",4382,20,0.46
9480,95,80,411.15000,500.00000,"507","521",5129,17,0.33
9481,95,81,411.16000,500.00000,"521","536",5543,22,0.40
9482,95,82,411.16000,500.00000,"537","552",5480,42,0.77
9483,95,83,411.17000,500.00000,"552","563",5471,35,0.64
9484,95,84,411.16000,500.00000,"563","576",6459,47,0.73
9485,95,85,411.17000,500.00000,"577","590",5925,59,1.00
9486,95,86,411.19000,500.00000,"590","604",6332,46,0.73
9487,95,87,411.19000,500.00000,"605","618",6263,42,0.67
9488,95,88,411.19000,500.00000,"619","634",6666,58,0.87
